id_subject,age,gender,educ,subject_type,crt_1_ans,crt_2_ans,crt_3_ans,crt_1,crt_2,crt_3,crt_score,affect_macri_index,affect_alferdez_index,affect_parrilli_index,affect_acuna_index,affect_angeli_index,affect_santilli_index,affect_cafiero_index,affect_todesca_index,affect_larreta_index,affect_trotta_index,affect_pratgay_index,affect_pbullrich_index,affect_axel_index,affect_negri_index,affect_ebullrich_index,affect_M,affect_K,affect_bias,group,group_code,phrase,phrase_type,phrase_sign,answer_chequeado,phrase_order,answer_1,answer_2,confidence_1,confidence_2,score_1,score_2,revision,form,form_feedback,feedback_concordant,phrase_concordant
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,12,MV,M,V,10,V,F,4,3,1,0,1,K,F,0,0
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,11,MV,M,V,11,V,V,3,3,1,1,0,K,V,1,0
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,17,KV,K,V,12,V,V,4,4,1,1,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,2,KF,K,F,13,V,V,2,4,0,0,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,14,KV,K,V,14,V,V,3,3,1,1,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,18,KV,K,V,15,V,V,3,4,1,1,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,20,KF,K,F,16,V,V,3,3,0,0,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,19,KV,K,V,17,V,V,1,3,1,1,0,K,V,1,1
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,10,MF,M,F,18,V,F,3,2,0,1,1,K,F,0,0
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,5,MF,M,F,19,F,F,4,4,1,1,0,K,F,1,0
835,33,Varón,Posgrado completo,K,50,5,47,1,1,1,1,-1,0,0,-1,-0.5,-0.5,0,0.5,-0.5,0,-0.5,-1,0.5,0,-1,-0.7,0.2,0.42,Homogeneous,0,7,MV,M,V,20,V,V,3,3,1,1,0,K,F,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,13,MF,M,F,1,V,F,4,5,0,1,1,K,F,0,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,1,KV,K,V,2,F,F,5,5,0,0,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,4,KF,K,F,3,F,F,5,5,1,1,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,8,MV,M,V,4,V,V,4,5,1,1,0,K,V,1,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,3,MV,M,V,5,V,V,4,5,1,1,0,K,F,0,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,9,MF,M,F,6,V,V,4,5,0,0,0,K,V,1,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,6,KF,K,F,7,F,F,4,5,1,1,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,16,MF,M,F,8,F,F,5,5,1,1,0,K,F,1,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,15,KF,K,F,9,F,F,5,5,1,1,0,K,F,1,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,12,MV,M,V,10,V,V,4,5,1,1,0,K,F,0,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,11,MV,M,V,11,F,F,5,5,0,0,0,K,V,0,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,17,KV,K,V,12,F,F,5,5,0,0,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,2,KF,K,F,13,F,F,5,5,1,1,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,14,KV,K,V,14,F,F,5,5,0,0,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,18,KV,K,V,15,F,F,5,5,0,0,0,K,V,0,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,20,KF,K,F,16,V,V,4,5,0,0,0,K,V,1,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,19,KV,K,V,17,V,V,5,5,1,1,0,K,V,1,0
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,10,MF,M,F,18,V,V,3,3,0,0,0,K,F,0,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,5,MF,M,F,19,F,V,3,3,1,0,1,K,F,1,1
625,65,Mujer,Universitario/Terciario completo,M,100,5,47,0,1,1,0.67,0.5,-1,-1,0,-0.5,0,-0.5,0,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.1,-0.6,0.24,Heterogeneous,1,7,MV,M,V,20,V,V,5,5,1,1,0,K,F,0,1
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,13,MF,M,F,1,F,F,4,2,1,1,0,K,F,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,1,KV,K,V,2,V,V,4,3,1,1,0,K,V,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,4,KF,K,F,3,F,F,3,2,1,1,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,8,MV,M,V,4,V,V,2,4,1,1,0,K,V,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,3,MV,M,V,5,F,F,2,3,0,0,0,K,F,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,9,MF,M,F,6,F,F,2,3,1,1,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,6,KF,K,F,7,F,F,5,5,1,1,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,16,MF,M,F,8,F,F,4,4,1,1,0,K,F,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,15,KF,K,F,9,F,F,5,5,1,1,0,K,F,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,12,MV,M,V,10,V,V,5,4,1,1,0,K,F,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,11,MV,M,V,11,V,V,3,4,1,1,0,K,V,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,17,KV,K,V,12,F,F,5,4,0,0,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,2,KF,K,F,13,F,F,5,3,1,1,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,14,KV,K,V,14,V,V,3,1,1,1,0,K,V,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,18,KV,K,V,15,V,V,2,2,1,1,0,K,V,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,20,KF,K,F,16,F,F,5,2,1,1,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,19,KV,K,V,17,F,F,5,3,0,0,0,K,V,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,10,MF,M,F,18,F,F,1,1,1,1,0,K,F,1,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,5,MF,M,F,19,V,F,1,1,0,1,1,K,F,0,NaN
799,23,Varón,Universitario/Terciario incompleto,Neutral,50,5,47,1,1,1,1,0.5,-1,0,0,0,0.5,-1,0,-0.5,-1,-0.5,1,-1,0.5,1,0.3,-0.7,0.47,Neutral,-555,7,MV,M,V,20,F,F,5,4,0,0,0,K,F,1,NaN
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,13,MF,M,F,1,V,F,5,5,0,1,1,K,F,0,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,1,KV,K,V,2,V,V,5,5,1,1,0,K,V,1,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,4,KF,K,F,3,F,F,5,5,1,1,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,8,MV,M,V,4,V,V,5,5,1,1,0,K,V,1,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,3,MV,M,V,5,V,V,5,4,1,1,0,K,F,0,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,9,MF,M,F,6,V,V,5,5,0,0,0,K,V,1,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,6,KF,K,F,7,F,F,5,5,1,1,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,16,MF,M,F,8,V,V,4,5,0,0,0,K,F,0,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,15,KF,K,F,9,F,F,5,5,1,1,0,K,F,1,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,12,MV,M,V,10,V,V,5,5,1,1,0,K,F,0,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,11,MV,M,V,11,V,V,5,5,1,1,0,K,V,1,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,17,KV,K,V,12,F,F,5,5,0,0,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,2,KF,K,F,13,F,F,5,5,1,1,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,14,KV,K,V,14,F,F,5,5,0,0,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,18,KV,K,V,15,F,F,5,5,0,0,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,20,KF,K,F,16,F,F,5,5,1,1,0,K,V,0,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,19,KV,K,V,17,V,V,4,5,1,1,0,K,V,1,0
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,10,MF,M,F,18,V,V,5,5,0,0,0,K,F,0,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,5,MF,M,F,19,F,V,5,5,1,0,1,K,F,1,1
603,56,Mujer,Universitario/Terciario completo,M,50,5,47,1,1,1,1,1,-1,-1,1,0,0,-1,-1,0,-1,0,1,-1,0.5,1,0.5,-1,0.75,Heterogeneous,1,7,MV,M,V,20,V,F,4,5,1,0,1,K,F,0,1
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,13,MF,M,F,1,F,F,5,4,1,1,0,K,F,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,1,KV,K,V,2,V,V,3,3,1,1,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,4,KF,K,F,3,F,F,4,4,1,1,0,K,V,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,8,MV,M,V,4,V,V,1,3,1,1,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,3,MV,M,V,5,V,V,4,1,1,1,0,K,F,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,9,MF,M,F,6,V,V,4,4,0,0,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,6,KF,K,F,7,V,V,4,4,0,0,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,16,MF,M,F,8,V,F,3,3,0,1,1,K,F,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,15,KF,K,F,9,F,F,4,4,1,1,0,K,F,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,12,MV,M,V,10,V,V,4,4,1,1,0,K,F,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,11,MV,M,V,11,F,V,1,1,0,1,1,K,V,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,17,KV,K,V,12,F,V,2,1,0,1,1,K,V,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,2,KF,K,F,13,F,F,5,4,1,1,0,K,V,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,14,KV,K,V,14,F,F,3,2,0,0,0,K,V,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,18,KV,K,V,15,V,V,2,3,1,1,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,20,KF,K,F,16,V,V,2,3,0,0,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,19,KV,K,V,17,V,V,1,1,1,1,0,K,V,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,10,MF,M,F,18,V,V,1,1,0,0,0,K,F,0,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,5,MF,M,F,19,F,F,4,3,1,1,0,K,F,1,NaN
279,56,Varón,Posgrado completo,Neutral,50,5,47,1,1,1,1,-1,0.5,-0.5,0,-0.5,0,0,0.5,0.5,0.5,-0.5,-1,0,-0.5,0,-0.3,0.2,0.25,Neutral,-555,7,MV,M,V,20,V,V,1,2,1,1,0,K,F,0,NaN
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,13,MF,M,F,1,V,V,3,5,0,0,0,K,F,0,1
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,1,KV,K,V,2,V,V,5,5,1,1,0,K,V,1,0
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,4,KF,K,F,3,F,F,5,5,1,1,0,K,V,0,0
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,8,MV,M,V,4,V,V,3,5,1,1,0,K,V,1,1
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,3,MV,M,V,5,V,V,3,5,1,1,0,K,F,0,1
15,65,Varón,Universitario/Terciario incompleto,M,100,1000,24,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0.5,1,-1,0,0,0.2,-1,0.58,Heterogeneous,1,9,MF,M,F,6,V,V,4,5,0,0,0,K,V,1,1
